timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,
2.30957E+11,-1,1,-3,-1,-1,-1,-3,0,2033
2.30957E+11,1,0,-2,-1,3,0,-5,-3,2034
2.30957E+11,-1,-4,-1,0,-4,0,-2,0,2035
2.30957E+11,1,1,0,-1,2,-2,0,-1,2036
2.30957E+11,-1,-2,1,-4,-6,-2,1,3,2037
2.30957E+11,0,-3,-2,1,-1,1,1,2,2038
2.30957E+11,-2,0,-5,-3,-4,-2,-1,-7,2039
2.30957E+11,-4,-2,1,-1,0,1,0,5,2040
2.30957E+11,-2,-1,-3,-2,-1,-1,-6,-4,2041
2.30957E+11,-1,-5,-1,-2,-5,-4,-1,-2,2042
2.30957E+11,-1,1,1,-1,0,1,1,-2,2043
2.30957E+11,-2,-3,-1,0,-2,-1,0,4,2044
2.30957E+11,-1,-3,-3,-4,-1,-2,-6,-5,2045
2.30957E+11,-3,0,-1,-2,-2,-3,-4,-11,2046
2.30957E+11,1,-1,-1,1,8,0,3,0,2047
2.30957E+11,1,0,-1,4,-9,1,0,-4,2048
2.30957E+11,-1,0,-2,-2,-7,-8,-1,9,2049
2.30957E+11,2,-5,-3,-2,6,1,1,2,2050
2.30957E+11,-2,-1,-1,-4,-17,-5,-1,0,2051
2.30957E+11,-1,2,-3,-1,7,0,-4,0,2052
2.30957E+11,-2,1,-1,3,0,1,-1,-4,2053
2.30957E+11,1,1,1,-1,-2,-2,-2,3,2054
2.30957E+11,-1,1,-2,-1,0,-1,1,2,2055
2.30957E+11,0,-3,1,1,-2,1,-1,1,2056
2.30957E+11,0,1,0,0,-2,0,3,-4,2057
2.30957E+11,-1,1,0,-1,-3,-1,-2,2,2058
2.30957E+11,0,-2,-1,-1,-1,4,-4,5,2059
2.30957E+11,-2,0,-3,-3,-2,-4,-1,-1,2060
2.30957E+11,1,-1,-2,-2,0,2,1,-4,2061
2.30957E+11,-1,3,-1,-2,-2,0,2,3,2062
2.30957E+11,0,-1,1,-3,0,-1,-1,-6,2063
2.30957E+11,-2,1,-2,1,0,-1,-4,2,2064
2.30957E+11,-4,-2,0,0,4,-1,1,-3,2065
2.30957E+11,-1,-2,-5,0,6,-1,-1,0,2066
2.30957E+11,-4,2,-2,-1,-5,-2,0,-2,2067
2.30957E+11,1,-2,-1,-3,3,-1,-1,1,2068
2.30957E+11,0,-2,-2,0,-5,1,2,3,2069
2.30957E+11,-2,3,1,-2,-2,-2,1,-2,2070
2.30957E+11,-2,0,1,3,2,-2,0,-1,2071
2.30957E+11,-1,-2,-1,-5,-5,2,-1,-4,2072
2.30957E+11,-2,0,1,2,4,0,-3,1,2073
2.30957E+11,0,-1,-4,0,-6,-2,0,-5,2074
2.30957E+11,-1,-2,-2,0,-1,2,2,2,2075
2.30957E+11,-2,0,1,1,0,-1,1,-3,2076
2.30957E+11,-2,-1,-2,-5,-6,-2,-2,-2,2077
2.30957E+11,-2,-1,-2,-1,-2,0,2,1,2078
2.30957E+11,0,-1,0,-1,1,2,0,0,2079
2.30957E+11,-2,-2,-1,-3,-2,-2,-5,-5,2080
2.30957E+11,2,-1,-1,1,13,2,-1,1,2081
2.30957E+11,-1,-1,1,2,-8,-2,4,-1,2082
2.30957E+11,-2,-1,-2,-4,-1,-1,-6,-3,2083
2.30957E+11,4,0,-3,-2,-3,-3,-1,1,2084
2.30957E+11,-1,-2,0,-2,0,1,-2,2,2085
2.30957E+11,-2,0,1,-2,2,0,-1,3,2086
2.30957E+11,-2,-4,-1,0,-4,3,1,-1,2087
2.30957E+11,-3,2,2,-3,2,2,0,-1,2088
2.30957E+11,1,0,-1,-2,-4,-1,-1,-1,2089
2.30957E+11,-1,-1,-3,1,6,3,-3,0,2090
2.30957E+11,1,-3,0,-3,0,-1,-2,0,2091
2.30957E+11,-2,0,-1,2,2,-1,1,-1,2092
2.30957E+11,0,-1,1,-1,-4,-1,3,-1,2093
2.30957E+11,-2,-2,0,-3,-3,-2,-3,-2,2094
2.30957E+11,-1,-1,-5,0,0,-1,-2,-2,2095
2.30957E+11,-2,-1,-1,1,6,0,0,1,2096
2.30957E+11,-1,1,-1,-1,2,-2,-2,0,2097
2.30957E+11,-1,-3,-3,-4,-7,-4,1,7,2098
2.30957E+11,-1,-2,-2,-1,4,-4,-6,-9,2099
2.30957E+11,2,-3,-2,-4,-5,0,-1,-7,2100
2.30957E+11,-4,0,-3,2,0,-1,-1,-1,2101
2.30957E+11,1,-3,0,1,2,-1,-3,0,2102
2.30957E+11,2,1,0,-1,1,-1,1,1,2103
2.30957E+11,-4,-3,0,0,-2,-3,1,-3,2104
2.30957E+11,1,0,-2,-1,-3,1,1,-2,2105
2.30957E+11,1,0,1,1,-2,2,0,0,2106
2.30957E+11,-2,-1,-2,0,-2,-1,-2,3,2107
2.30957E+11,2,2,0,-1,1,-1,-2,0,2108
2.30957E+11,-1,0,-1,-1,-3,-2,0,-1,2109
2.30957E+11,-4,-3,-2,-1,5,0,-1,-3,2110
2.30957E+11,-1,-2,-1,1,-2,-6,0,0,2111
2.30957E+11,-2,-2,-1,-2,-11,2,-2,0,2112
2.30957E+11,-1,-1,0,-6,-6,-1,-2,0,2113
2.30957E+11,1,-1,-1,1,3,-1,1,1,2114
2.30957E+11,-3,0,2,-2,-3,2,-1,0,2115
2.30957E+11,2,-1,-1,4,5,0,5,-1,2116
2.30957E+11,0,-1,-1,-2,-6,-2,-1,-2,2117
2.30957E+11,-2,-1,0,-2,-1,-3,0,-1,2118
2.30957E+11,-2,-1,-1,-1,-1,1,3,-3,2119
2.30957E+11,0,1,0,-1,-1,-2,-4,-8,2120
2.30957E+11,0,-1,0,3,-2,0,-1,-1,2121
2.30957E+11,-2,0,0,-2,-1,-3,-1,-3,2122
2.30957E+11,2,-1,-1,-1,-1,-1,-6,-4,2123
2.30957E+11,-2,-3,-2,1,1,1,3,7,2124
2.30957E+11,-1,1,-1,-1,2,-1,-2,-1,2125
2.30957E+11,-1,-3,-4,-1,-4,-3,-3,-4,2126
2.30957E+11,-2,0,2,-1,-3,-1,2,-2,2127
2.30957E+11,2,-1,0,-2,-1,0,-2,0,2128
2.30957E+11,1,-4,0,-1,6,-2,-1,0,2129
2.30957E+11,-1,1,-2,-1,-16,1,1,-1,2130
2.30957E+11,-1,1,-2,-1,-1,-1,-2,0,2131
2.30957E+11,0,-1,-2,-3,-4,-4,-1,2,2132
2.30957E+11,-1,-2,-1,0,-4,0,0,0,2133
2.30957E+11,2,-3,-2,-2,3,0,1,-1,2134
2.30957E+11,1,-1,2,-3,0,2,0,3,2135
2.30957E+11,-1,1,1,2,1,-1,-1,0,2136
2.30957E+11,-3,-1,-3,-4,-7,-1,-1,-1,2137
2.30957E+11,-4,0,-1,2,5,2,-1,-1,2138
2.30957E+11,5,0,-3,-3,-6,-2,0,-1,2139
2.30957E+11,-1,-2,-4,-2,0,0,-2,-2,2140
2.30957E+11,1,-1,-1,-1,1,-2,0,1,2141
2.30957E+11,0,1,1,-3,-12,1,0,0,2142
2.30957E+11,1,0,-2,0,-1,-3,-1,2,2143
2.30957E+11,-1,1,0,0,3,-2,2,-1,2144
2.30957E+11,-1,1,-1,1,2,1,-1,-4,2145
2.30957E+11,-2,-2,-3,-7,-11,-5,-6,-1,2146
2.30957E+11,1,-3,-1,1,3,1,-1,-2,2147
2.30957E+11,0,-2,-1,2,-1,1,0,-1,2148
2.30957E+11,3,2,-1,0,6,0,-2,-1,2149
2.30957E+11,-2,-2,-1,1,3,-2,-3,-2,2150
2.30957E+11,0,-4,-3,-4,-4,-1,1,0,2151
2.30957E+11,-3,-3,-2,-1,-3,0,-3,1,2152
2.30958E+11,-2,0,0,-1,3,-2,1,-3,2153
2.30958E+11,3,-1,0,0,1,-1,2,-1,2154
2.30958E+11,-2,1,-1,-1,-2,-1,4,-3,2155
2.30958E+11,-5,-2,0,-1,-2,-3,-8,-5,2156
2.30958E+11,-1,-4,2,0,-1,0,-3,7,2157
2.30958E+11,1,-2,-2,-4,5,-1,-2,-4,2158
2.30958E+11,-4,-2,2,4,-11,1,2,5,2159
2.30958E+11,1,0,-3,-6,-7,3,2,-3,2160
2.30958E+11,-3,-5,0,-1,0,1,-4,2,2161
2.30958E+11,0,1,0,0,7,-1,-6,-8,2162
2.30958E+11,-4,-1,-4,-1,6,-2,0,-9,2163
2.30958E+11,0,0,-2,-1,3,-4,1,-1,2164
2.30958E+11,3,3,0,-4,-19,-2,4,1,2165
2.30958E+11,1,-1,3,5,10,4,1,4,2166
2.30958E+11,-2,0,-1,-5,-2,-1,-4,0,2167
2.30958E+11,-1,-1,0,3,4,1,1,0,2168
2.30958E+11,-3,-2,-4,-1,1,0,0,-2,2169
2.30958E+11,-3,1,0,-2,-6,-3,0,1,2170
2.30958E+11,3,2,0,-1,2,-1,-1,4,2171
2.30958E+11,-3,2,0,0,1,-1,-1,-1,2172
2.30958E+11,0,0,0,2,6,-1,-2,0,2173
2.30958E+11,1,0,-1,-3,-2,0,-4,-4,2174
2.30958E+11,2,-4,-5,-3,4,-2,-3,3,2175
2.30958E+11,-1,-1,-5,-4,-14,-4,-3,3,2176
2.30958E+11,-4,-1,-2,-1,-1,-3,2,-3,2177
2.30958E+11,-2,-4,-3,-1,1,-2,2,3,2178
2.30958E+11,-1,-1,1,-2,1,-2,-4,-7,2179
2.30958E+11,0,-2,0,1,7,1,-3,-5,2180
2.30958E+11,-2,1,-3,3,8,1,0,-7,2181
2.30958E+11,-1,1,-1,-5,-13,-4,1,3,2182
2.30958E+11,-2,-2,1,0,0,-2,0,-2,2183
2.30958E+11,0,2,3,1,-2,0,2,2,2184
2.30958E+11,0,-1,2,0,-2,1,0,0,2185
2.30958E+11,-1,2,0,0,5,0,0,-4,2186
2.30958E+11,-2,-1,-1,3,1,1,-2,-3,2187
2.30958E+11,-1,-3,-2,-2,4,-2,0,1,2188
2.30958E+11,-1,-2,-4,-1,-18,0,0,-1,2189
2.30958E+11,-1,0,1,0,2,1,-1,3,2190
2.30958E+11,1,-1,-3,-2,3,0,1,0,2191
2.30958E+11,-1,-1,-2,-5,-10,-1,-4,-5,2192
2.30958E+11,0,-1,-1,-3,0,-3,-3,0,2193
2.30958E+11,1,-4,0,-2,-2,-1,-2,1,2194
2.30958E+11,0,0,1,1,-2,1,2,2,2195
2.30958E+11,0,1,-1,0,-2,-1,6,1,2196
2.30958E+11,-4,-1,0,-4,0,-1,-11,-5,2197
2.30958E+11,-3,-1,-3,-3,-3,-3,-1,-1,2198
2.30958E+11,-1,0,1,4,5,-1,-1,2,2199
2.30958E+11,-2,-2,-1,-3,-5,0,-1,-1,2200
2.30958E+11,-2,1,-1,-1,-2,1,4,4,2201
2.30958E+11,0,-1,-4,1,3,0,-3,-1,2202
2.30958E+11,0,0,-2,-3,3,-2,0,-1,2203
2.30958E+11,-1,-2,-1,3,-11,-1,-2,3,2204
2.30958E+11,0,1,0,1,-4,-2,3,0,2205
2.30958E+11,0,0,-1,1,1,0,0,-2,2206
2.30958E+11,1,1,1,-1,-1,0,1,2,2207
2.30958E+11,1,-1,1,0,6,3,1,4,2208
2.30958E+11,2,-3,-3,-2,-2,-4,-3,-3,2209
2.30958E+11,0,-1,-3,0,-1,3,3,1,2210
2.30958E+11,-2,-1,-1,-1,-1,1,-1,-1,2211
2.30958E+11,-1,0,-1,0,0,-2,0,1,2212
2.30958E+11,-3,-1,1,-4,-1,-2,-2,0,2213
2.30958E+11,1,-1,-1,0,4,3,2,-2,2214
2.30958E+11,0,1,-3,1,0,-1,-7,-2,2215
2.30958E+11,0,-1,-1,-1,0,1,1,1,2216
2.30958E+11,1,1,-1,0,-16,0,3,-2,2217
2.30958E+11,-1,1,-1,0,0,-2,2,2,2218
2.30958E+11,-3,-5,-2,-5,-7,-4,-9,-1,2219
2.30958E+11,1,1,-1,-2,3,-2,-8,-5,2220
2.30958E+11,2,-1,-1,1,4,-1,0,-6,2221
2.30958E+11,-1,0,-2,-3,-2,0,0,-2,2222
2.30958E+11,-1,0,1,2,-5,0,3,-1,2223
2.30958E+11,1,-2,-1,0,6,1,3,3,2224
2.30958E+11,-2,0,0,-2,2,1,-2,-3,2225
2.30958E+11,0,0,0,0,-1,-1,-4,2,2226
2.30958E+11,-1,1,-2,0,0,-4,4,-2,2227
2.30958E+11,-3,-1,2,1,1,0,-2,-5,2228
2.30958E+11,1,-2,-5,1,11,1,0,-2,2229
2.30958E+11,-1,-2,0,0,-5,-5,-1,1,2230
2.30958E+11,-1,0,-1,-4,-8,2,1,1,2231
2.30958E+11,0,1,-3,-1,2,-1,1,-2,2232
2.30958E+11,-2,1,0,0,4,-2,-2,-8,2233
2.30958E+11,-8,-3,-5,-1,-2,0,-4,0,2234
2.30958E+11,0,-1,-1,0,-1,-4,2,-1,2235
2.30958E+11,-1,-1,3,-3,-19,-3,0,-2,2236
2.30958E+11,-2,-2,0,0,0,-1,-7,-2,2237
2.30958E+11,-1,-1,-1,1,0,0,-1,-4,2238
2.30958E+11,-1,1,-2,-1,0,-1,-4,-5,2239
2.30958E+11,-2,1,-2,0,2,2,0,-3,2240
2.30958E+11,1,-1,0,1,1,3,5,1,2241
2.30958E+11,-2,0,0,-1,-4,-3,-1,-3,2242
2.30958E+11,-1,-3,-1,0,4,1,-3,0,2243
2.30958E+11,-2,0,-2,0,2,-3,0,0,2244
2.30958E+11,0,-3,-2,-1,-2,-2,1,1,2245
2.30958E+11,1,-1,1,1,3,0,0,-2,2246
2.30958E+11,-2,-2,-2,1,-3,0,0,0,2247
2.30958E+11,-2,-6,-2,-1,2,-1,-2,-3,2248
2.30958E+11,-4,-2,1,2,0,-1,2,3,2249
2.30958E+11,0,0,-3,-3,-5,-1,-3,-3,2250
2.30958E+11,2,-2,0,1,2,3,-3,-3,2251
2.30958E+11,-1,-3,1,-4,-8,-3,-1,-1,2252
2.30958E+11,0,-2,-2,-2,5,1,-1,1,2253
2.30958E+11,1,-2,1,2,2,-1,1,-2,2254
2.30958E+11,2,1,-2,-3,0,1,2,0,2255
2.30958E+11,2,-1,-4,-1,2,-1,2,2,2256
2.30958E+11,0,2,2,1,0,-4,2,1,2257
2.30958E+11,-1,-3,-3,-5,1,-1,-5,-1,2258
2.30958E+11,-2,1,1,1,-3,-5,1,-6,2259
2.30958E+11,2,-4,-2,1,3,-2,-1,-2,2260
2.30958E+11,0,-1,-2,-3,-8,-3,-1,5,2261
2.30958E+11,-1,1,2,0,-1,0,0,-1,2262
2.30958E+11,-4,2,-4,-1,1,-1,-4,-1,2263
2.30958E+11,-3,-1,-2,-1,2,-1,-2,-2,2264
2.30958E+11,1,0,0,1,-4,2,1,-2,2265
2.30958E+11,3,0,1,-1,-5,0,2,0,2266
2.30958E+11,1,-2,0,0,2,-3,-2,-2,2267
2.30958E+11,-1,4,-1,-1,0,0,1,0,2268
2.30958E+11,0,-4,-5,-2,1,-1,-3,-2,2269
2.30958E+11,-1,-1,-4,0,1,-1,1,0,2270
2.30958E+11,2,2,1,-1,-6,0,2,0,2271
2.30958E+11,-1,-3,-1,0,-9,-1,-3,-4,2272
2.30958E+11,-4,1,-2,0,1,-1,-2,1,2273
2.30958E+11,-1,2,4,3,11,2,-3,-4,2274
2.30958E+11,0,-3,-4,-9,-17,0,5,8,2275
2.30958E+11,1,-1,3,1,6,-3,-3,1,2276
2.30958E+11,-1,0,-3,-2,4,2,4,-5,2277
2.30958E+11,-3,1,-3,-1,-6,-4,-6,0,2278
2.30958E+11,-2,-2,1,4,6,1,-2,-4,2279
2.30958E+11,0,-1,-1,1,1,0,-2,4,2280
2.30958E+11,2,-2,0,-3,-3,-4,2,-5,2281
2.30958E+11,-1,-2,-4,-3,-3,-4,-1,-1,2282
2.30958E+11,-2,0,-2,-1,1,-3,-2,-3,2283
2.30958E+11,-2,0,-1,-2,-2,-1,-1,-2,2284
2.30958E+11,0,-3,0,-1,1,1,-4,4,2285
2.30958E+11,3,-3,-2,0,-1,-1,-1,-2,2286
2.30958E+11,0,-1,-3,0,-2,0,0,-1,2287
2.30958E+11,4,2,-2,-1,-2,1,0,3,2288
2.30958E+11,-2,0,0,1,7,0,0,-1,2289
2.30958E+11,-1,-1,-1,-3,-2,-1,2,-1,2290
2.30958E+11,0,-2,1,0,3,0,1,6,2291
2.30958E+11,-8,-5,0,-4,-5,-1,-1,-5,2292
2.30958E+11,0,0,-1,-2,-3,0,-1,3,2293
2.30958E+11,-3,-2,-1,-1,4,0,0,4,2294
2.30958E+11,-2,-4,-2,1,1,-1,-1,-8,2295
2.30958E+11,-1,-2,-5,-3,6,1,2,1,2296
2.30958E+11,1,-2,0,-2,-5,-2,-9,-1,2297
2.30958E+11,1,-1,-1,-2,-6,-4,2,-1,2298
2.30958E+11,2,1,1,-1,0,0,-6,-2,2299
2.30958E+11,-2,1,0,5,5,1,6,-3,2300
2.30958E+11,-2,0,-3,-2,-8,-4,-7,-6,2301
2.30958E+11,-2,-1,0,-1,-3,1,2,-2,2302
2.30958E+11,-1,1,-1,0,0,-5,-3,1,2303
2.30958E+11,-3,-1,0,-2,-3,-1,-4,-4,2304
2.30958E+11,1,-1,-2,-1,2,2,5,4,2305
2.30958E+11,-4,-2,-2,-3,-13,-1,-2,-1,2306
2.30958E+11,0,0,-2,-2,-4,0,2,2,2307
2.30958E+11,1,0,-1,1,4,-1,-1,1,2308
2.30958E+11,-2,-1,1,0,-3,1,2,0,2309
2.30958E+11,2,-1,-1,0,0,0,0,4,2310
2.30958E+11,-4,1,-2,1,2,-2,0,0,2311
2.30958E+11,2,1,2,1,-3,2,0,-2,2312
2.30958E+11,-2,-1,-3,-3,-2,1,-2,-1,2313
2.30958E+11,0,1,0,1,5,-1,-2,-3,2314
2.30958E+11,-1,-4,-2,1,-3,2,3,4,2315
2.30958E+11,-1,-2,-2,1,7,-3,-7,-6,2316
2.30958E+11,-5,-1,-1,-2,-4,-2,6,3,2317
2.30958E+11,-4,-1,-3,-1,-3,-1,-1,-10,2318
2.30958E+11,-1,-1,-2,-1,16,0,-4,3,2319
2.30958E+11,-2,-2,0,-3,-12,-4,0,4,2320
2.30958E+11,1,-3,-1,3,8,0,-4,1,2321
2.30958E+11,-1,2,1,1,4,3,4,-5,2322
2.30958E+11,0,-2,-1,-3,0,0,5,1,2323
2.30958E+11,-2,1,-4,-2,1,0,-9,-4,2324
2.30958E+11,-5,2,0,-1,-1,0,-3,-1,2325
2.30958E+11,2,1,-1,3,5,0,-1,4,2326
2.30958E+11,1,-2,1,0,-7,-2,-8,-7,2327
2.30958E+11,-1,0,0,-2,0,0,5,0,2328
2.30958E+11,-2,0,-2,1,-2,0,1,-1,2329
2.30958E+11,0,-3,0,-2,-1,0,-1,3,2330
2.30958E+11,-3,1,0,-2,-3,0,3,0,2331
2.30958E+11,4,-1,0,0,2,-1,0,-1,2332
2.30958E+11,-2,-2,1,0,-1,0,-3,-3,2333
2.30958E+11,-1,-2,-1,-3,-4,-1,1,3,2334
2.30958E+11,-3,-2,0,1,0,-2,1,-2,2335
2.30958E+11,0,-1,-3,-6,-4,-4,1,-2,2336
2.30958E+11,-4,-3,-5,-1,6,1,-1,0,2337
2.30958E+11,-1,0,-1,-1,-18,-5,-3,-8,2338
2.30958E+11,2,3,1,1,-4,1,4,2,2339
2.30958E+11,-1,-2,1,-1,1,0,4,0,2340
2.30958E+11,2,-4,-1,-1,-5,-4,-8,-1,2341
2.30958E+11,-1,-1,2,-2,1,1,-2,0,2342
2.30958E+11,-1,-2,-6,-5,1,2,0,-9,2343
2.30958E+11,-2,-2,-1,1,0,-2,1,-5,2344
2.30958E+11,-1,0,0,-1,-2,5,3,0,2345
2.30958E+11,-1,-1,-2,3,3,0,-3,2,2346
2.30958E+11,-1,0,2,-3,-5,-3,-1,-3,2347
2.30958E+11,-1,0,2,1,3,3,-4,1,2348
2.30958E+11,-3,-2,0,-3,-4,-1,2,0,2349
2.30958E+11,6,0,0,-1,5,-2,0,2,2350
2.30958E+11,2,-2,1,-1,-3,-2,1,2,2351
2.30958E+11,-1,-1,-4,2,1,-2,-2,-1,2352
2.30959E+11,2,1,2,0,-1,-3,0,2,2353
2.30959E+11,-4,-1,-3,-3,-3,2,11,3,2354
2.30959E+11,1,-2,-1,-2,-1,-4,-6,-4,2355
2.30959E+11,-2,-3,-1,-1,-3,-2,-2,-1,2356
2.30959E+11,1,-1,-2,-2,-2,-2,-2,0,2357
2.30959E+11,-2,-5,-1,-3,1,-3,3,-3,2358
2.30959E+11,1,0,0,1,1,1,-1,1,2359
2.30959E+11,-3,1,-2,0,0,1,2,2,2360
2.30959E+11,3,-2,0,-1,0,-2,-3,-8,2361
2.30959E+11,-2,0,-1,1,1,-1,-7,-1,2362
2.30959E+11,-1,-3,-1,-3,3,-1,3,0,2363
2.30959E+11,1,-2,-2,-2,-8,-1,-1,-1,2364
2.30959E+11,2,3,1,1,3,3,3,1,2365
2.30959E+11,-3,-1,-1,-1,2,-1,-7,-2,2366
2.30959E+11,-3,1,-1,-3,-7,1,-1,1,2367
2.30959E+11,3,-3,-1,0,1,0,-1,-2,2368
2.30959E+11,1,0,-2,-4,-2,-1,3,-1,2369
2.30959E+11,-1,-2,-1,1,-1,-2,0,-2,2370
2.30959E+11,-5,0,0,0,1,-1,0,5,2371
2.30959E+11,-2,0,-1,1,1,1,2,-3,2372
2.30959E+11,-2,-2,-2,-1,-4,2,-5,-3,2373
2.30959E+11,-2,2,1,-2,1,2,-1,0,2374
2.30959E+11,-2,-2,0,-2,-3,-1,-2,-4,2375
2.30959E+11,-1,-1,0,-2,-5,-1,2,10,2376
2.30959E+11,1,-3,0,-1,24,-1,0,2,2377
2.30959E+11,0,2,-1,0,-28,-6,-8,0,2378
2.30959E+11,0,-3,-1,4,0,3,5,-1,2379
2.30959E+11,0,-2,1,2,7,-7,-8,-5,2380
2.30959E+11,-3,3,-2,-6,-10,3,3,0,2381
2.30959E+11,-1,-1,-1,1,7,-1,-1,0,2382
2.30959E+11,0,1,-3,1,-1,0,-3,-1,2383
2.30959E+11,2,0,-2,1,-5,-2,-4,1,2384
2.30959E+11,1,0,-1,0,-3,-1,-1,-2,2385
2.30959E+11,0,-4,-3,-3,3,-1,-1,-5,2386
2.30959E+11,-2,1,0,-2,-5,1,-1,-3,2387
2.30959E+11,-3,-1,-1,-3,4,2,1,0,2388
2.30959E+11,-5,0,-2,1,-5,-3,-1,1,2389
2.30959E+11,-5,0,-4,-3,0,0,3,4,2390
2.30959E+11,-3,-1,-2,0,5,-2,1,4,2391
2.30959E+11,-1,0,-1,-4,-3,1,-2,-6,2392
2.30959E+11,1,0,3,-1,-5,-1,0,1,2393
2.30959E+11,1,0,1,0,4,2,3,2,2394
2.30959E+11,-1,2,-1,-1,1,-5,-6,-4,2395
2.30959E+11,0,-3,-2,-1,14,-2,0,-3,2396
2.30959E+11,2,-1,-2,0,-10,-3,2,3,2397
2.30959E+11,-1,-1,0,-5,3,6,1,-4,2398
2.30959E+11,1,-2,-1,-1,-4,-7,-9,-10,2399
2.30959E+11,1,4,0,-2,-6,2,3,4,2400
2.30959E+11,-4,-1,-2,1,5,-3,0,-5,2401
2.30959E+11,2,-3,1,2,2,1,-1,0,2402
2.30959E+11,-3,-1,-1,-1,-2,2,9,7,2403
2.30959E+11,-3,-1,-2,-1,-3,-2,-13,-7,2404
2.30959E+11,0,-2,-1,0,-1,2,5,-1,2405
2.30959E+11,-2,1,-1,-2,-3,-3,-3,2,2406
2.30959E+11,1,-2,-2,0,0,1,-4,2,2407
2.30959E+11,0,1,-2,-2,-2,0,3,1,2408
2.30959E+11,0,0,-1,-1,-2,0,-2,-2,2409
2.30959E+11,0,-1,0,0,1,-2,1,-2,2410
2.30959E+11,-1,3,1,1,1,-2,-3,0,2411
2.30959E+11,-1,-2,0,-4,-6,1,2,2,2412
2.30959E+11,0,-4,0,1,3,-2,-3,-6,2413
2.30959E+11,1,-1,0,2,-1,0,1,-1,2414
2.30959E+11,1,-1,0,-3,6,0,-1,-4,2415
2.30959E+11,-2,-1,-1,1,-10,0,3,5,2416
2.30959E+11,-3,-1,1,3,6,2,-1,3,2417
2.30959E+11,3,0,-2,-1,-3,5,7,0,2418
2.30959E+11,-3,0,0,-4,-5,-13,-11,2,2419
2.30959E+11,-1,1,0,1,-5,0,4,-2,2420
2.30959E+11,0,-2,-2,-4,-2,1,0,5,2421
2.30959E+11,-3,-2,1,0,3,-1,2,-5,2422
2.30959E+11,2,0,-3,-2,-2,4,0,2,2423
2.30959E+11,1,-4,-2,2,0,-1,-1,0,2424
2.30959E+11,2,0,0,0,-3,-4,-3,-2,2425
2.30959E+11,-2,-1,-3,-1,-2,-2,-7,0,2426
2.30959E+11,2,-3,-2,-1,-5,0,2,0,2427
2.30959E+11,-3,0,1,0,2,-3,-3,0,2428
2.30959E+11,-3,1,-3,-1,0,1,1,-1,2429
2.30959E+11,1,-3,-1,-2,-1,-3,-3,1,2430
2.30959E+11,-3,1,-1,0,-2,1,1,-1,2431
2.30959E+11,2,0,0,0,2,0,1,3,2432
2.30959E+11,-2,2,1,-2,9,3,-3,-2,2433
2.30959E+11,-1,2,-1,0,-14,-3,0,-1,2434
2.30959E+11,3,-2,0,3,4,2,6,1,2435
2.30959E+11,2,0,-2,0,2,0,-9,-3,2436
2.30959E+11,-4,2,-3,-4,-6,-4,-1,1,2437
2.30959E+11,0,-3,-2,4,14,-1,-2,-1,2438
2.30959E+11,0,-3,-2,-6,-12,-4,-4,-5,2439
2.30959E+11,-3,0,0,-3,-6,-3,-2,8,2440
2.30959E+11,-2,-3,-1,-1,0,-3,1,-5,2441
2.30959E+11,-2,2,-1,-1,1,-1,-1,-2,2442
2.30959E+11,1,0,1,1,3,-2,-1,0,2443
2.30959E+11,-3,-2,-4,-3,2,-2,-1,-2,2444
2.30959E+11,-1,-1,-4,0,-7,-1,-4,0,2445
2.30959E+11,-2,2,1,0,-1,-1,-1,3,2446
2.30959E+11,1,-2,-1,-2,-1,0,2,-3,2447
2.30959E+11,-2,-1,0,-2,-2,0,-1,-2,2448
2.30959E+11,-2,-2,-1,3,-1,-1,-1,-2,2449
2.30959E+11,-3,-4,-1,-3,-2,-1,0,-1,2450
2.30959E+11,0,-1,0,1,1,1,0,2,2451
2.30959E+11,-1,0,0,1,1,0,0,-4,2452
2.30959E+11,1,0,0,-2,-3,-1,2,-2,2453
2.30959E+11,-3,-2,-1,-3,-1,-2,-6,-2,2454
2.30959E+11,-5,-2,-2,-5,-5,-1,4,-7,2455
2.30959E+11,-1,1,0,-4,2,-2,-3,-1,2456
2.30959E+11,-1,0,0,2,3,1,2,0,2457
2.30959E+11,-3,-1,-4,0,-4,-1,-3,-5,2458
2.30959E+11,-1,-3,-1,1,1,-1,-4,1,2459
2.30959E+11,1,-1,-1,0,0,-1,5,-5,2460
2.30959E+11,2,-1,0,-3,-3,-2,-1,2,2461
2.30959E+11,2,-4,-2,0,3,-1,-4,4,2462
2.30959E+11,-4,1,-2,-2,-2,-3,3,-2,2463
2.30959E+11,2,-2,-2,-1,1,-1,-5,-4,2464
2.30959E+11,-2,-1,-3,-1,-1,-3,-3,-3,2465
2.30959E+11,2,-2,0,0,0,-1,1,0,2466
2.30959E+11,-3,-3,-2,0,-1,2,-3,1,2467
2.30959E+11,-2,1,-1,-1,-4,0,1,1,2468
2.30959E+11,0,0,-1,0,-3,-3,-1,-1,2469
2.30959E+11,0,-4,-1,-1,-1,-3,1,1,2470
2.30959E+11,2,-1,-1,-2,11,1,-3,0,2471
2.30959E+11,-2,2,-1,-2,-7,1,-1,-2,2472
2.30959E+11,-3,-2,-1,-2,-2,-2,1,-1,2473
2.30959E+11,3,-1,1,4,6,-2,-1,-3,2474
2.30959E+11,-3,-1,-3,-5,-14,-7,1,-5,2475
